G,Point Latency,Time Received,Time Captured,MPH,Address,I0,Engine On,I1,I2,I3,I4,I5,GPS,Event Code,Sat,HDOP,RSSI,C,F,Seq,Index,"Lat, Lon",Triggered By,Δ Odo hm,Δ Eng min
LA,6 secs,2020-02-15 1:20.26am,2020-02-15 1:20.20am,72,Sr-93a [I-75] Tampa FL 33647,+,+,-,-,-,-,-,3,8,14,0.6,-71,0,0,2464,Serial,"28.1117288,-82.3704922",Moving,40,2
LA,6 secs,2020-02-15 1:18.26am,2020-02-15 1:18.20am,72,Sr-93a [I-75] Tampa FL 33637,+,+,-,-,-,-,-,3,8,14,0.6,-64,0,0,2463,Serial,"28.0809665,-82.3529787",Moving,40,2
LA,6 secs,2020-02-15 1:16.26am,2020-02-15 1:16.20am,74,Sr-93a [I-75] Tampa FL 33637,+,+,-,-,-,-,-,3,8,15,0.6,-72,0,0,2462,Serial,"28.0454581,-82.3517771",Moving,39,2
LA,6 secs,2020-02-15 1:14.26am,2020-02-15 1:14.20am,72,Sr-93a [I-75] Seffner FL 33584,+,+,-,-,-,-,-,3,8,15,0.6,-53,0,0,2461,Serial,"28.0163709,-82.3298795",Moving,39,2
LA,6 secs,2020-02-15 1:12.26am,2020-02-15 1:12.20am,69,Sr-93a [I-75] Tampa FL 33610,+,+,-,-,-,-,-,3,8,14,0.6,-53,0,0,2460,Serial,"27.9820185,-82.3262398",Moving,37,2
LA,6 secs,2020-02-15 1:10.26am,2020-02-15 1:10.20am,60,Sr-93a [I-75] Tampa FL 33619,+,+,-,-,-,-,-,3,8,13,0.8,-41,0,0,2459,Serial,"27.9485217,-82.3282984",Moving,20,2
LA,6 secs,2020-02-15 1:08.26am,2020-02-15 1:08.20am,32,10281 E Adamo Dr [Sr-60] Tampa FL 33619,+,+,-,-,-,-,-,3,8,15,0.6,-63,0,0,2458,Serial,"27.9431385,-82.3337138",Moving,5,1
LA,8 secs,2020-02-15 1:07.31am,2020-02-15 1:07.23am,9,10105 Palm River Rd Tampa FL 33619,+,+,-,-,-,-,-,3,5,14,0.6,-48,0,0,2457,Serial,"27.9411094,-82.3366736",Started Moving,0,0
LA,5 secs,2020-02-15 1:07.11am,2020-02-15 1:07.06am,0,10095 Palm River Rd Tampa FL 33619,+,+,-,-,-,-,-,3,2,14,0.6,-39,0,0,2456,Serial,"27.9410772,-82.3369512",Stopped Moving,3,1
LA,6 secs,2020-02-15 1:06.26am,2020-02-15 1:06.20am,26,9945 Palm River Rd Tampa FL 33619,+,+,-,-,-,-,-,3,8,14,0.6,-47,0,0,2455,Serial,"27.9411094,-82.3405132",Moving,8,1
LA,16 secs,2020-02-15 1:04.55am,2020-02-15 1:04.39am,9,9818 Solar Dr Tampa FL 33619,+,+,-,-,-,-,-,3,5,14,0.6,-68,0,0,2454,Serial,"27.943852,-82.3438324",Started Moving,1,1
LA,35 secs,2020-02-15 1:04.55am,2020-02-15 1:04.20am,3,9845 Solar Dr Tampa FL 33619,+,+,-,-,-,-,-,3,0,14,0.6,-61,0,0,2453,Serial,"27.9436642,-82.3434757",,2,2
LA,6 secs,2020-02-15 1:02.26am,2020-02-15 1:02.20am,0,9805 Solar Dr Tampa FL 33619,+,+,-,-,-,-,-,3,0,13,0.8,-52,0,0,2452,Serial,"27.943286,-82.3441905",,0,2
LA,6 secs,2020-02-15 1:00.26am,2020-02-15 1:00.20am,0,9805 Solar Dr Tampa FL 33619,+,+,-,-,-,-,-,3,0,12,0.8,-52,0,0,2451,Serial,"27.9432914,-82.3441797",,0,2
LA,6 secs,2020-02-15 12:58.26am,2020-02-15 12:58.20am,0,9805 Solar Dr Tampa FL 33619,+,+,-,-,-,-,-,3,0,11,0.8,-61,0,0,2450,Serial,"27.9433021,-82.3441771",,0,2
LA,6 secs,2020-02-15 12:56.26am,2020-02-15 12:56.20am,0,9805 Solar Dr Tampa FL 33619,+,+,-,-,-,-,-,3,0,12,0.8,-57,0,0,2449,Serial,"27.9433035,-82.3441784",,0,2
LA,6 secs,2020-02-15 12:54.26am,2020-02-15 12:54.20am,0,9805 Solar Dr Tampa FL 33619,+,+,-,-,-,-,-,3,0,13,0.8,-57,0,0,2448,Serial,"27.9433035,-82.3441757",,0,2
LA,6 secs,2020-02-15 12:52.26am,2020-02-15 12:52.20am,0,9805 Solar Dr Tampa FL 33619,+,+,-,-,-,-,-,3,0,12,0.8,-67,0,0,2447,Serial,"27.9433035,-82.3441744",,0,2
LA,6 secs,2020-02-15 12:50.26am,2020-02-15 12:50.20am,0,9805 Solar Dr Tampa FL 33619,+,+,-,-,-,-,-,3,0,12,0.8,-67,0,0,2446,Serial,"27.9433035,-82.3441704",,0,2
LA,6 secs,2020-02-15 12:48.26am,2020-02-15 12:48.20am,0,9805 Solar Dr Tampa FL 33619,+,+,-,-,-,-,-,3,0,13,0.8,-54,0,0,2445,Serial,"27.9433249,-82.344165",,0,2
LA,6 secs,2020-02-15 12:46.26am,2020-02-15 12:46.20am,0,9805 Solar Dr Tampa FL 33619,+,+,-,-,-,-,-,3,0,13,0.6,-59,0,0,2444,Serial,"27.9433276,-82.3441663",,0,2
LA,6 secs,2020-02-15 12:44.26am,2020-02-15 12:44.20am,0,9805 Solar Dr Tampa FL 33619,+,+,-,-,-,-,-,3,0,14,0.6,-54,0,0,2443,Serial,"27.9433196,-82.3441704",,0,2
LA,6 secs,2020-02-15 12:42.26am,2020-02-15 12:42.20am,0,9805 Solar Dr Tampa FL 33619,+,+,-,-,-,-,-,3,0,14,0.6,-67,0,0,2442,Serial,"27.9433196,-82.3441677",,0,2
LA,6 secs,2020-02-15 12:40.26am,2020-02-15 12:40.20am,0,9805 Solar Dr Tampa FL 33619,+,+,-,-,-,-,-,3,0,14,0.6,-67,0,0,2441,Serial,"27.9432914,-82.3441489",,1,2
LA,6 secs,2020-02-15 12:38.26am,2020-02-15 12:38.20am,0,9805 Solar Dr Tampa FL 33619,+,+,-,-,-,-,-,3,0,14,0.6,-58,0,0,2440,Serial,"27.9432673,-82.3441757",,0,2
LA,6 secs,2020-02-15 12:36.26am,2020-02-15 12:36.20am,0,9805 Solar Dr Tampa FL 33619,+,+,-,-,-,-,-,3,0,13,0.8,-67,0,0,2439,Serial,"27.9432605,-82.3441717",,0,2
LA,6 secs,2020-02-15 12:34.26am,2020-02-15 12:34.20am,0,9805 Solar Dr Tampa FL 33619,+,+,-,-,-,-,-,3,0,14,0.6,-65,0,0,2438,Serial,"27.9432538,-82.3441556",,0,2
LA,14 secs,2020-02-15 12:32.34am,2020-02-15 12:32.20am,0,9805 Solar Dr Tampa FL 33619,+,+,-,-,-,-,-,3,0,14,0.6,-67,0,0,2437,Serial,"27.9432726,-82.3441341",,0,2
LA,6 secs,2020-02-15 12:30.26am,2020-02-15 12:30.20am,0,9805 Solar Dr Tampa FL 33619,+,+,-,-,-,-,-,3,0,15,0.6,-64,0,0,2436,Serial,"27.9432445,-82.344173",,0,2
LA,6 secs,2020-02-15 12:28.26am,2020-02-15 12:28.20am,0,9805 Solar Dr Tampa FL 33619,+,+,-,-,-,-,-,3,0,13,0.6,-63,0,0,2435,Serial,"27.9432485,-82.3441663",,0,2
LA,6 secs,2020-02-15 12:26.26am,2020-02-15 12:26.20am,0,9805 Solar Dr Tampa FL 33619,+,+,-,-,-,-,-,3,0,13,0.6,-56,0,0,2434,Serial,"27.9432646,-82.3440041",,1,2
LA,6 secs,2020-02-15 12:24.26am,2020-02-15 12:24.20am,0,Crater Ln Tampa FL 33619,+,+,-,-,-,-,-,3,0,14,0.6,-63,0,0,2433,Serial,"27.9432646,-82.3442294",,0,2
LA,6 secs,2020-02-15 12:22.26am,2020-02-15 12:22.20am,1,Crater Ln Tampa FL 33619,+,+,-,-,-,-,-,3,0,15,0.6,-61,0,0,2432,Serial,"27.9431331,-82.3442267",,1,2
LA,6 secs,2020-02-15 12:20.26am,2020-02-15 12:20.20am,0,Crater Ln Tampa FL 33619,+,+,-,-,-,-,-,3,0,15,0.6,-64,0,0,2431,Serial,"27.9431828,-82.344232",,1,2
LA,6 secs,2020-02-15 12:18.26am,2020-02-15 12:18.20am,2,Crater Ln Tampa FL 33619,+,+,-,-,-,-,-,3,0,15,0.6,-66,0,0,2430,Serial,"27.9434483,-82.34422",,0,0
LA,6 secs,2020-02-15 12:18.16am,2020-02-15 12:18.10am,0,Crater Ln Tampa FL 33619,+,+,-,-,-,-,-,3,2,15,0.6,-66,0,0,2429,Serial,"27.9434698,-82.3442414",Stopped Moving,8,2
LA,6 secs,2020-02-15 12:16.26am,2020-02-15 12:16.20am,32,9966 Palm River Rd Tampa FL 33619,+,+,-,-,-,-,-,3,8,15,0.6,-59,0,0,2428,Serial,"27.9411403,-82.3401591",Moving,7,1
LA,7 secs,2020-02-15 12:15.21am,2020-02-15 12:15.14am,10,10200 E Adamo Dr [Sr-60] Tampa FL 33619,+,+,-,-,-,-,-,3,5,15,0.6,-57,0,0,2427,Serial,"27.9439593,-82.3352118",Started Moving,1,1
LA,7 secs,2020-02-15 12:14.26am,2020-02-15 12:14.19am,0,E Adamo Dr [Sr-60] Tampa FL 33619,+,+,-,-,-,-,-,3,0,14,0.6,-56,0,0,2426,Serial,"27.9439043,-82.3349918",,0,0
LA,5 secs,2020-02-15 12:14.21am,2020-02-15 12:14.16am,1,E Adamo Dr [Sr-60] Tampa FL 33619,+,+,-,-,-,-,-,3,2,13,0.6,-57,0,0,2425,Serial,"27.9438989,-82.33502",Stopped Moving,18,2
LA,6 secs,2020-02-15 12:12.26am,2020-02-15 12:12.20am,58,Ramp 257 Tampa FL 33619,+,+,-,-,-,-,-,3,8,15,0.6,-54,0,0,2424,Serial,"27.9558629,-82.3277056",Moving,37,2
LA,39 secs,2020-02-15 12:10.59am,2020-02-15 12:10.20am,61,Sr-93a [I-75] Tampa FL 33610,+,+,-,-,-,-,-,3,8,15,0.6,-42,0,0,2423,Serial,"27.988488,-82.3266005",Moving,27,2
LA,6 secs,2020-02-15 12:08.26am,2020-02-15 12:08.20am,52,Ramp 9 Tampa FL 33610,+,+,-,-,-,-,-,3,8,15,0.6,-68,0,0,2422,Serial,"28.0031999,-82.3223358",Moving,33,2
LA,6 secs,2020-02-15 12:06.26am,2020-02-15 12:06.20am,63,Sr-400 [I-4] Seffner FL 33584,+,+,-,-,-,-,-,3,8,15,0.6,-63,0,0,2421,Serial,"28.0087467,-82.2895257",Moving,22,2
LA,7 secs,2020-02-15 12:04.26am,2020-02-15 12:04.19am,21, Seffner FL 33584,+,+,-,-,-,-,-,3,8,15,0.6,-72,0,0,2420,Serial,"28.0182283,-82.273242",Moving,3,0
LA,4 secs,2020-02-15 12:03.41am,2020-02-15 12:03.37am,9, Seffner FL 33584,+,+,-,-,-,-,-,3,5,15,0.6,-69,0,0,2419,Serial,"28.0187299,-82.2724548",Started Moving,0,1
LA,4 secs,2020-02-15 12:03.06am,2020-02-15 12:03.02am,2, Seffner FL 33584,+,+,-,-,-,-,-,3,2,15,0.6,-72,0,0,2418,Serial,"28.0181586,-82.2723596",Stopped Moving,4,1
LA,7 secs,2020-02-15 12:02.26am,2020-02-15 12:02.19am,21, Seffner FL 33584,+,+,-,-,-,-,-,3,8,15,0.6,-61,0,0,2417,Serial,"28.0154871,-82.2711633",Moving,27,2
LA,6 secs,2020-02-15 12:00.26am,2020-02-15 12:00.20am,71,Sr-400 [I-4] Dover FL 33527,+,+,-,-,-,-,-,3,8,15,0.6,-58,0,0,2416,Serial,"28.0232615,-82.2444163",Moving,40,2
LA,7 secs,2020-02-14 11:58.26pm,2020-02-14 11:58.19pm,72,Sr-400 [I-4] Dover FL 33527,+,+,-,-,-,-,-,3,8,14,0.6,-61,0,0,2415,Serial,"28.0277407,-82.204434",Moving,40,2
LA,7 secs,2020-02-14 11:56.26pm,2020-02-14 11:56.19pm,74,Sr-400 [I-4] Plant City FL 33565,+,+,-,-,-,-,-,3,8,14,0.6,-52,0,0,2414,Serial,"28.0272311,-82.1642464",Moving,39,2
LA,6 secs,2020-02-14 11:54.25pm,2020-02-14 11:54.19pm,71,Sr-400 [I-4] Plant City FL 33563,+,+,-,-,-,-,-,3,8,15,0.6,-44,0,0,2413,Serial,"28.0354441,-82.1258425",Moving,40,2
LA,6 secs,2020-02-14 11:52.25pm,2020-02-14 11:52.19pm,72,Sr-400 [I-4] Plant City FL 33565,+,+,-,-,-,-,-,3,8,17,0.6,-59,0,0,2412,Serial,"28.0370628,-82.0860801",Moving,38,2
LA,6 secs,2020-02-14 11:50.25pm,2020-02-14 11:50.19pm,72,Sr-400 [I-4] Lakeland FL 33815,+,+,-,-,-,-,-,3,8,16,0.6,-55,0,0,2411,Serial,"28.0370185,-82.0474295",Moving,39,2
LA,5 secs,2020-02-14 11:48.25pm,2020-02-14 11:48.20pm,72,Sr-400 [I-4] Lakeland FL 33815,+,+,-,-,-,-,-,3,8,18,0.6,-53,0,0,2410,Serial,"28.0532191,-82.0137423",Moving,40,2
LA,5 secs,2020-02-14 11:46.25pm,2020-02-14 11:46.20pm,72,Sr-400 [I-4] Lakeland FL 33805,+,+,-,-,-,-,-,3,8,18,0.6,-36,0,0,2409,Serial,"28.0761144,-81.9826662",Moving,39,2
LA,5 secs,2020-02-14 11:44.25pm,2020-02-14 11:44.20pm,72,Sr-400 [I-4] Lakeland FL 33805,+,+,-,-,-,-,-,3,8,17,0.6,-47,0,0,2408,Serial,"28.0978403,-81.9516076",Moving,39,2
LA,5 secs,2020-02-14 11:42.25pm,2020-02-14 11:42.20pm,72,Sr-400 [I-4] Lakeland FL 33805,+,+,-,-,-,-,-,3,8,18,0.6,-39,0,0,2407,Serial,"28.1251465,-81.9261199",Moving,40,2
LA,5 secs,2020-02-14 11:40.25pm,2020-02-14 11:40.20pm,72,Sr-400 [I-4] Lakeland FL 33805,+,+,-,-,-,-,-,3,8,18,0.6,-67,0,0,2406,Serial,"28.1422295,-81.8917071",Moving,39,2
LA,22 secs,2020-02-14 11:38.42pm,2020-02-14 11:38.20pm,72,Sr-400 [I-4] Lakeland FL 33805,+,+,-,-,-,-,-,3,8,18,0.6,-56,0,0,2405,Serial,"28.152792,-81.8532322",Moving,39,2
LA,5 secs,2020-02-14 11:36.25pm,2020-02-14 11:36.20pm,69,Sr-400 [I-4] Polk City FL 33868,+,+,-,-,-,-,-,3,8,18,0.6,-56,0,0,2404,Serial,"28.157738,-81.8147613",Moving,38,2
LA,5 secs,2020-02-14 11:34.25pm,2020-02-14 11:34.20pm,72,Sr-400 [I-4] Polk City FL 33868,+,+,-,-,-,-,-,3,8,18,0.6,-64,0,0,2403,Serial,"28.1650658,-81.7777159",Moving,40,2
LA,5 secs,2020-02-14 11:32.25pm,2020-02-14 11:32.20pm,72,Sr-400 [I-4] Davenport FL 33837,+,+,-,-,-,-,-,3,8,18,0.6,-51,0,0,2402,Serial,"28.1826678,-81.7428901",Moving,40,2
LA,5 secs,2020-02-14 11:30.25pm,2020-02-14 11:30.20pm,72,Sr-400 [I-4] Davenport FL 33837,+,+,-,-,-,-,-,3,8,17,0.6,-80,0,0,2401,Serial,"28.198112,-81.7062579",Moving,39,2
LA,6 secs,2020-02-14 11:28.25pm,2020-02-14 11:28.19pm,72,Sr-400 [I-4] Davenport FL 33837,+,+,-,-,-,-,-,3,8,16,0.6,-63,0,0,2400,Serial,"28.2164127,-81.671888",Moving,40,2
LA,6 secs,2020-02-14 11:26.25pm,2020-02-14 11:26.19pm,71,Sr-400 [I-4] Davenport FL 33896,+,+,-,-,-,-,-,3,8,18,0.6,-61,0,0,2399,Serial,"28.2392571,-81.6410842",Moving,39,2
LA,6 secs,2020-02-14 11:24.25pm,2020-02-14 11:24.19pm,68,Sr-400 [I-4] Davenport FL 33896,+,+,-,-,-,-,-,3,8,18,0.6,-58,0,0,2398,Serial,"28.2625762,-81.6117462",Moving,37,2
LA,6 secs,2020-02-14 11:22.25pm,2020-02-14 11:22.19pm,68,Sr-400 [I-4] Kissimmee FL 34747,+,+,-,-,-,-,-,3,8,17,0.6,-53,0,0,2397,Serial,"28.2882517,-81.5874735",Moving,38,2
LA,6 secs,2020-02-14 11:20.25pm,2020-02-14 11:20.19pm,64,Sr-400 [I-4] Kissimmee FL 34747,+,+,-,-,-,-,-,3,8,17,0.6,-52,0,0,2396,Serial,"28.3145266,-81.5627369",Moving,38,2
LA,6 secs,2020-02-14 11:18.25pm,2020-02-14 11:18.19pm,69,Sr-400 [I-4] Kissimmee FL 34747,+,+,-,-,-,-,-,3,8,17,0.6,-54,0,0,2395,Serial,"28.3408431,-81.5378446",Moving,38,2
LA,48 secs,2020-02-14 11:17.07pm,2020-02-14 11:16.19pm,71,Sr-400 [I-4] Orlando FL 32830,+,+,-,-,-,-,-,3,8,17,0.6,-55,0,0,2394,Serial,"28.3676665,-81.513639",Moving,39,2
LA,6 secs,2020-02-14 11:14.25pm,2020-02-14 11:14.19pm,72,Sr-400 [I-4] Orlando FL 32836,+,+,-,-,-,-,-,3,8,17,0.6,-52,0,0,2393,Serial,"28.3949553,-81.4891599",Moving,36,2
LA,6 secs,2020-02-14 11:12.25pm,2020-02-14 11:12.19pm,67,Sr-400 [I-4] Orlando FL 32819,+,+,-,-,-,-,-,3,8,16,0.6,-43,0,0,2392,Serial,"28.423553,-81.4743769",Moving,36,2
LA,5 secs,2020-02-14 11:10.25pm,2020-02-14 11:10.20pm,66,Sr-400 [I-4] Orlando FL 32819,+,+,-,-,-,-,-,3,8,17,0.6,-37,0,0,2391,Serial,"28.4553466,-81.4744922",Moving,35,2
LA,5 secs,2020-02-14 11:08.25pm,2020-02-14 11:08.20pm,54,Sr-400 [I-4] Orlando FL 32819,+,+,-,-,-,-,-,3,8,17,0.6,-47,0,0,2390,Serial,"28.4782741,-81.4505709",Moving,31,2
LA,6 secs,2020-02-14 11:06.25pm,2020-02-14 11:06.19pm,61,Sr-400 [I-4] Orlando FL 32839,+,+,-,-,-,-,-,3,8,17,0.6,-58,0,0,2389,Serial,"28.4984792,-81.42925",Moving,16,1
LA,9 secs,2020-02-14 11:04.55pm,2020-02-14 11:04.46pm,9,S John Young Pkwy [Cr-423] Orlando FL 32805,+,+,-,-,-,-,-,3,5,17,0.6,-54,0,0,2388,Serial,"28.5103506,-81.4199803",Started Moving,1,1
LA,10 secs,2020-02-14 11:04.30pm,2020-02-14 11:04.20pm,0,S John Young Pkwy [Cr-423] Orlando FL 32805,+,+,-,-,-,-,-,3,0,15,0.6,-55,0,0,2387,Serial,"28.5106189,-81.420101",,0,0
LA,11 secs,2020-02-14 11:04.00pm,2020-02-14 11:03.49pm,0,S John Young Pkwy [Cr-423] Orlando FL 32805,+,+,-,-,-,-,-,3,2,16,0.6,-54,0,0,2386,Serial,"28.5106202,-81.4200983",Stopped Moving,12,2
LA,11 secs,2020-02-14 11:02.30pm,2020-02-14 11:02.19pm,32,S John Young Pkwy [Cr-423] Orlando FL 32805,+,+,-,-,-,-,-,3,8,17,0.6,-66,0,0,2385,Serial,"28.5213289,-81.4177058",Moving,6,0
LA,9 secs,2020-02-14 11:01.45pm,2020-02-14 11:01.36pm,9,1298 S John Young Pkwy [Cr-423] Orlando FL 32805,+,+,-,-,-,-,-,3,5,16,0.6,-76,0,0,2384,Serial,"28.5261006,-81.4165699",Started Moving,1,1
LA,6 secs,2020-02-14 11:00.45pm,2020-02-14 11:00.39pm,2,1292 S John Young Pkwy [Cr-423] Orlando FL 32805,+,+,-,-,-,-,-,3,2,16,0.6,-72,0,0,2383,Serial,"28.5262883,-81.4164291",Stopped Moving,1,1
LA,11 secs,2020-02-14 11:00.30pm,2020-02-14 11:00.19pm,26,1202 S John Young Pkwy [Cr-423] Orlando FL 32805,+,+,-,-,-,-,-,3,8,16,0.6,-70,0,0,2382,Serial,"28.5270206,-81.41578",Moving,17,2
LA,11 secs,2020-02-14 10:58.30pm,2020-02-14 10:58.19pm,28,S John Young Pkwy [Sr-423] Orlando FL 32805,+,+,-,-,-,-,-,3,8,17,0.6,-62,0,0,2381,Serial,"28.5417218,-81.4138407",Moving,1,0
LA,7 secs,2020-02-14 10:58.10pm,2020-02-14 10:58.03pm,12,98 N John Young Pkwy [Sr-423] Orlando FL 32805,+,+,-,-,-,-,-,3,5,17,0.6,-55,0,0,2380,Serial,"28.5432345,-81.4138515",Started Moving,1,1
LA,8 secs,2020-02-14 10:57.35pm,2020-02-14 10:57.27pm,1,130 N John Young Pkwy [Sr-423] Orlando FL 32805,+,+,-,-,-,-,-,3,2,17,0.6,-62,0,0,2379,Serial,"28.543551,-81.4138595",Stopped Moving,5,1
LA,6 secs,2020-02-14 10:56.40pm,2020-02-14 10:56.34pm,9,538 N John Young Pkwy [Sr-423] Orlando FL 32805,+,+,-,-,-,-,-,3,5,17,0.6,-68,0,0,2378,Serial,"28.548328,-81.413881",Started Moving,0,0
LA,10 secs,2020-02-14 10:56.30pm,2020-02-14 10:56.20pm,1,544 N John Young Pkwy [Sr-423] Orlando FL 32805,+,+,-,-,-,-,-,3,2,17,0.6,-67,0,0,2377,Serial,"28.5485788,-81.4138984",Stopped Moving,6,1
LA,12 secs,2020-02-14 10:55.40pm,2020-02-14 10:55.28pm,10,828 N John Young Pkwy [Sr-423] Orlando FL 32804,+,+,-,-,-,-,-,3,5,17,0.6,-66,0,0,2376,Serial,"28.5533706,-81.4140164",Started Moving,0,1
LA,8 secs,2020-02-14 10:54.40pm,2020-02-14 10:54.32pm,1,836 N John Young Pkwy [Sr-423] Orlando FL 32804,+,+,-,-,-,-,-,3,2,17,0.6,-54,0,0,2375,Serial,"28.5536536,-81.4140191",Stopped Moving,0,0
LA,10 secs,2020-02-14 10:54.30pm,2020-02-14 10:54.20pm,17,846 N John Young Pkwy [Sr-423] Orlando FL 32804,+,+,-,-,-,-,-,3,8,17,0.6,-70,0,0,2374,Serial,"28.553962,-81.4140178",Moving,18,2
LA,11 secs,2020-02-14 10:52.30pm,2020-02-14 10:52.19pm,22,1998 N John Young Pkwy [Sr-423] Orlando FL 32804,+,+,-,-,-,-,-,3,8,17,0.6,-56,0,0,2373,Serial,"28.5691353,-81.4155118",Moving,1,0
LA,8 secs,2020-02-14 10:52.15pm,2020-02-14 10:52.07pm,9, Orlando FL 32808,+,+,-,-,-,-,-,3,5,17,0.6,-58,0,0,2372,Serial,"28.5699051,-81.4156794",Started Moving,0,1
LA,6 secs,2020-02-14 10:50.45pm,2020-02-14 10:50.39pm,0, Orlando FL 32808,+,+,-,-,-,-,-,3,2,16,0.6,-57,0,0,2371,Serial,"28.5701787,-81.4157183",Stopped Moving,0,0
LA,6 secs,2020-02-14 10:50.45pm,2020-02-14 10:50.39pm,0, Orlando FL 32808,+,+,-,-,-,-,-,3,2,16,0.6,-57,0,0,2370,Serial,"28.5701787,-81.4157183",Stopped Moving,1,1
LA,10 secs,2020-02-14 10:50.30pm,2020-02-14 10:50.20pm,25,2048 N John Young Pkwy [Sr-423] Orlando FL 32804,+,+,-,-,-,-,-,3,8,16,0.6,-55,0,0,2369,Serial,"28.5711671,-81.4159355",Moving,8,1
LA,10 secs,2020-02-14 10:49.30pm,2020-02-14 10:49.20pm,9,2948 N John Young Pkwy [Sr-423] Orlando FL 32804,+,+,-,-,-,-,-,3,5,17,0.6,-52,0,0,2368,Serial,"28.5779557,-81.4165136",Started Moving,0,0
LA,10 secs,2020-02-14 10:49.10pm,2020-02-14 10:49.00pm,0,Silver Star Rd [Sr-416] Orlando FL 32808,+,+,-,-,-,-,-,3,2,16,0.6,-55,0,0,2367,Serial,"28.5781032,-81.4167375",Stopped Moving,3,1
LA,10 secs,2020-02-14 10:48.30pm,2020-02-14 10:48.20pm,15,2810 Silver Star Rd [Sr-416] Orlando FL 32808,+,+,-,-,-,-,-,3,8,16,0.6,-47,0,0,2366,Serial,"28.5781126,-81.4191743",Moving,0,0
LA,7 secs,2020-02-14 10:48.25pm,2020-02-14 10:48.18pm,15,2810 Silver Star Rd [Sr-416] Orlando FL 32808,+,+,-,-,-,-,-,3,5,17,0.6,-47,0,0,2365,Serial,"28.5780979,-81.4194077",Started Moving,2,2
LA,10 secs,2020-02-14 10:46.15pm,2020-02-14 10:46.05pm,0, Orlando FL 32808,+,+,-,-,-,-,-,3,0,16,0.6,-43,0,0,2364,Serial,"28.5770813,-81.4206066",,0,2
LA,43 secs,2020-02-14 10:44.48pm,2020-02-14 10:44.05pm,0, Orlando FL 32808,+,+,-,-,-,-,-,3,0,17,0.6,-42,0,0,2363,Serial,"28.5770599,-81.420612",,0,2
LA,10 secs,2020-02-14 10:42.15pm,2020-02-14 10:42.05pm,0, Orlando FL 32808,+,+,-,-,-,-,-,3,0,16,0.6,-41,0,0,2362,Serial,"28.5770706,-81.4206173",,1,2
LA,10 secs,2020-02-14 10:40.15pm,2020-02-14 10:40.05pm,0, Orlando FL 32808,+,+,-,-,-,-,-,3,0,17,0.6,-44,0,0,2361,Serial,"28.5767246,-81.4208185",,0,2
LA,10 secs,2020-02-14 10:38.15pm,2020-02-14 10:38.05pm,0, Orlando FL 32808,+,+,-,-,-,-,-,3,0,17,0.6,-41,0,0,2360,Serial,"28.5768399,-81.4209499",,0,2
LA,10 secs,2020-02-14 10:36.15pm,2020-02-14 10:36.05pm,0, Orlando FL 32808,+,+,-,-,-,-,-,3,0,17,0.6,-38,0,0,2359,Serial,"28.5768828,-81.4209177",,1,2
LA,10 secs,2020-02-14 10:34.15pm,2020-02-14 10:34.05pm,0, Orlando FL 32808,+,+,-,-,-,-,-,3,0,17,0.6,-39,0,0,2358,Serial,"28.5768842,-81.4209633",,0,2
LA,10 secs,2020-02-14 10:32.15pm,2020-02-14 10:32.05pm,0, Orlando FL 32808,+,+,-,-,-,-,-,3,0,18,0.6,-38,0,0,2357,Serial,"28.5768775,-81.4209486",,0,2
LA,10 secs,2020-02-14 10:30.15pm,2020-02-14 10:30.05pm,0, Orlando FL 32808,+,+,-,-,-,-,-,3,0,18,0.6,-40,0,0,2356,Serial,"28.576844,-81.4209312",,0,2
LA,10 secs,2020-02-14 10:28.15pm,2020-02-14 10:28.05pm,0, Orlando FL 32808,+,+,-,-,-,-,-,3,0,16,0.6,-37,0,0,2355,Serial,"28.5768131,-81.4209352",,0,2
LA,9 secs,2020-02-14 10:26.15pm,2020-02-14 10:26.06pm,0, Orlando FL 32808,+,+,-,-,-,-,-,3,0,16,0.6,-36,0,0,2354,Serial,"28.5768453,-81.4209432",,0,2
LA,9 secs,2020-02-14 10:24.15pm,2020-02-14 10:24.06pm,0, Orlando FL 32808,+,+,-,-,-,-,-,3,0,16,0.6,-38,0,0,2353,Serial,"28.5768533,-81.4209325",,0,2
LA,10 secs,2020-02-14 10:22.15pm,2020-02-14 10:22.05pm,0, Orlando FL 32808,+,+,-,-,-,-,-,3,0,15,0.6,-39,0,0,2352,Serial,"28.5768453,-81.4209285",,0,2
LA,10 secs,2020-02-14 10:20.15pm,2020-02-14 10:20.05pm,0, Orlando FL 32808,+,+,-,-,-,-,-,3,0,17,0.6,-37,0,0,2351,Serial,"28.5768641,-81.420911",,0,2
LA,10 secs,2020-02-14 10:18.15pm,2020-02-14 10:18.05pm,0, Orlando FL 32808,+,+,-,-,-,-,-,3,0,18,0.6,-39,0,0,2350,Serial,"28.5768976,-81.420903",,0,2
LA,9 secs,2020-02-14 10:16.15pm,2020-02-14 10:16.06pm,0, Orlando FL 32808,+,+,-,-,-,-,-,3,0,19,0.6,-36,0,0,2349,Serial,"28.5768949,-81.4209379",,0,2
LA,10 secs,2020-02-14 10:14.15pm,2020-02-14 10:14.05pm,0, Orlando FL 32808,+,+,-,-,-,-,-,3,0,19,0.6,-39,0,0,2348,Serial,"28.5768708,-81.4209821",,1,2
